tsne_x,tsne_y,tsne_z
-0.50260067,-10.334757,2.055552
-12.651194,1.132795,1.1539751
10.474405,-2.0434744,-0.08584155
-10.371027,-7.274047,0.40589714
4.148751,-1.489702,9.838097
9.332193,-7.072225,0.9549248
2.3096993,0.21055464,10.964926
-5.5000696,7.823103,-6.218368
4.214946,-3.3856528,8.749668
-8.502372,3.3728983,-8.412312
-12.056987,3.0059574,1.1043651
8.556376,3.226736,-4.0586076
9.861991,-5.79438,-0.39350528
-5.0132046,-7.359583,-4.5620713
-4.546322,-7.6578197,-4.422361
8.888003,-3.325563,-4.534851
-12.494736,1.9848065,1.735499
2.9129145,5.4826746,8.735316
-12.557971,0.3434895,0.99161965
9.068675,-3.7574325,4.793817
-12.145755,-0.6765039,2.066941
-2.581164,-6.5872808,-5.4326653
-7.845423,5.9028597,-6.7488937
-8.270027,-3.1127648,4.932062
9.2921,3.9896557,2.979293
-9.683913,1.6493953,4.7682676
-9.872512,-0.27553335,-5.774618
-7.1018753,-9.973712,-1.1623448
-9.464054,0.75395954,4.9107366
8.271567,-2.7515335,5.9122643
-7.4821544,9.04925,-0.61774844
-10.617642,-3.2454123,2.0503712
6.4752235,-7.525917,-4.2408676
-7.8064847,-8.992313,2.8340695
-4.986386,-9.279114,3.1449885
-6.9804134,8.485527,1.6168946
-1.7210906,-10.269036,1.5792605
-7.1814437,-9.857769,-1.3659004
-4.931581,-9.4329605,2.979328
8.920746,3.7564108,-2.955481
-9.559977,-9.033189,-0.25895864
-7.9789124,-9.938036,1.4994953
8.39742,-5.796765,4.671191
-8.331861,4.549381,-8.022035
2.9891734,-3.1811657,9.224066
5.684031,-0.61422,-8.897117
-12.001826,1.4605505,-1.0690023
1.0952721,4.6200247,9.904651
-7.938637,8.7256565,-1.0096595
-7.8017673,8.80549,-1.2636133
7.191745,6.237281,-2.7376084
5.0403,8.388384,-1.160895
-4.526329,-9.660756,2.7342494
-7.4290347,-7.390812,3.9686835
3.852946,1.4281402,-9.199754
7.763618,-5.8995304,-4.5149302
8.263325,-4.4137454,-5.0103416
7.6796,-6.79462,-3.8328104
5.5971427,7.850566,3.911508
-2.1882627,9.586854,-4.54805
5.4656563,2.8437252,9.892529
-9.111791,-2.5440133,4.3386245
-4.783305,-9.84935,2.3888986
-11.839353,1.5564826,-1.6295838
6.641502,-8.250077,3.5000098
-7.2853293,9.080548,-1.6193465
5.9065914,-6.8324575,5.6238036
5.872206,1.2976989,10.032149
6.3360453,-0.6165403,9.0221195
5.235813,6.910091,-4.1447654
6.4271483,-7.89385,-3.7067084
6.3399987,4.7276554,6.8839226
8.561843,-2.4233706,5.5832195
-12.61153,0.80134135,2.1110716
3.825144,-6.666236,-6.2953024
3.0430346,5.854126,-7.2108626
8.723142,5.985469,1.2154741
-8.465919,4.53259,-7.8967195
7.850546,-2.4722269,-6.9185605
6.7383337,-2.963613,-7.784756
5.601299,-1.5111952,-8.770693
-3.960497,9.831655,-2.0876095
8.646182,-1.125704,-5.582194
3.7276738,1.4538354,-9.213134
-7.93189,1.3406969,5.4819
-9.647422,1.81053,4.74609
-4.1320777,7.9542527,-6.969352
7.061541,-3.3598874,-7.333068
7.641605,-3.018487,-6.9780345
9.79575,4.1170344,-0.37277603
7.464576,6.127832,-2.4500484
6.4900913,-1.4466598,8.481624
4.4778004,-2.9347153,8.909175
-6.475766,5.9564176,4.0919495
7.517801,-3.028125,-7.1132517
9.561067,-1.4015372,-3.464478
-0.60525644,0.5108747,9.984386
4.1840944,8.247501,3.800287
0.4081756,2.731945,10.552307
-8.093622,-3.784272,4.927602
6.375657,-5.605565,6.389043
5.293288,-6.4429903,6.3398333
6.125258,-5.380054,6.6932406
3.2625384,5.1403527,-7.7387257
-7.9172716,-5.5738482,4.5364614
-9.86528,0.045903273,-5.9611053
-8.443266,-2.4674876,4.9235272
5.515465,8.376684,-0.41057912
-7.6478286,0.6697274,5.6213064
-12.648209,1.0311102,1.9451888
-9.082846,-5.4431305,3.5898645
-9.912445,-5.011833,-2.208402
-1.4353224,-6.3417783,-5.729309
-2.0866094,-6.8081822,-5.2698817
6.890491,0.29362142,8.616189
2.1988823,4.083396,-8.472624
6.421869,-0.09529198,-8.43013
5.979782,-0.5825964,-8.785477
-1.8660088,-6.3933244,-5.6484137
4.4561744,3.1227753,10.446138
-9.625627,-8.198139,1.8513621
-10.391487,-4.990524,-1.4513543
0.3000531,-10.309117,2.104381
-1.4713258,-10.203791,0.77221066
-1.3648167,-10.30633,2.3581128
-2.8972733,-10.134002,1.2909938
-1.6872683,-10.273515,2.093768
0.53370255,5.1033516,9.063339
-12.492568,0.66078085,2.3892956
3.4148629,-7.555892,-5.070635
7.8931518,-2.2480695,-6.895997
-7.1633177,2.0258934,5.598284
-10.696927,-3.8648255,-1.119544
0.45634633,-0.27575237,10.301263
-1.7837424,-9.693139,-1.2258554
4.332751,8.518815,2.8390846
0.3813293,-4.1585655,-7.462965
7.2679663,-0.28006005,7.8164353
-8.298984,7.1598625,-3.595935
-7.262807,8.156271,-3.6342244
5.0844417,-1.6672674,-8.849161
4.916467,-2.097657,-8.730895
6.9597664,7.0952306,-1.4227233
7.349559,6.0263247,-2.818025
9.189909,-3.3133676,4.682358
8.337503,-7.1922817,-2.4311519
8.678789,3.492741,-3.6503248
3.632406,6.0875216,-6.8048034
-11.909255,1.2047157,3.1664703
-9.959386,2.3350303,4.3771224
-3.7259147,9.815561,-2.5475905
-0.24508457,5.233022,8.540163
-0.40511692,5.179105,8.519234
6.6340013,2.4520485,8.8649435
10.554354,-2.8458743,0.85338575
-0.95632637,-10.311344,1.6243361
-2.189419,-10.18516,0.80558676
-1.8679769,-6.2302613,-5.776007
-1.1311008,-6.066578,-5.976053
6.24094,1.2200159,9.659464
6.356525,4.794048,6.803549
5.057926,5.3359857,7.5168376
-6.5690613,-10.326641,-0.02278588
8.745052,2.6317816,4.8361225
-8.299535,8.257475,-1.3728371
10.478569,-4.6899943,0.8230422
2.062662,1.1067197,11.181681
4.7291675,1.8310016,10.802614
-10.439657,-5.69714,1.3004389
3.8291395,6.281181,-6.508011
-4.496669,-7.9834204,-4.167685
6.1784625,-1.0322667,8.9663105
9.035496,-5.2205048,4.3125954
-9.941747,2.0640242,-6.5664053
7.0298505,0.5729242,-7.578021
-12.249604,2.6753285,1.2843481
2.113868,0.774016,11.138224
1.3171543,-0.9971551,10.2837105
-5.0684977,-9.5866375,2.7610476
-7.9893017,-7.2394643,-3.3787348
-7.1536036,7.9025664,2.2825415
-9.781456,3.5246131,-5.658914
-8.876409,3.9516122,-7.836872
-6.913069,7.2261424,3.0955222
9.948605,0.42625338,-2.5651531
-10.389985,-1.2274202,3.8174667
10.420191,-0.3305096,0.022183256
10.501332,2.03448,-0.31655264
-10.268277,-4.78327,-1.7290937
-3.2894309,-10.109591,-1.7076379
-8.785174,-9.684597,-0.07857058
-8.262806,-7.388181,-3.160091
-6.766705,-10.275795,1.0670936
3.7496963,-7.8878684,-4.6028547
3.6954446,8.902626,1.0217859
-8.189719,1.4995773,-8.625178
-8.047468,4.207552,-8.467722
7.262763,6.9785175,3.7698169
8.961419,-4.4539,4.723357
9.059553,-4.267289,4.6693954
-10.131816,0.5129883,4.5874114
7.606726,7.503601,1.306099
-4.2083006,-10.325211,-1.6456304
7.3997808,7.7132215,1.4055138
4.660499,-6.469385,-6.500472
7.3101344,7.6912975,1.9123696
7.490017,6.775685,-1.0680581
-11.2991085,4.0210304,0.9960417
-8.663505,-9.667518,-0.3580421
-11.1899185,-2.825145,-0.2922738
9.318253,-0.0059982087,4.180506
-8.483256,-9.170387,2.199408
-9.24407,-6.8106656,3.022241
9.323122,0.18623744,4.140042
6.7994056,3.6572435,7.360826
8.723499,-1.1812822,5.427857
5.5249786,3.4095645,-8.021151
5.4457088,4.688388,-7.1208944
-3.1649582,9.770261,-3.795327
-4.838282,-9.815869,2.4466136
-7.819289,-5.7692657,4.5342226
-5.7089725,-8.307877,-3.7530684
-9.217758,6.8714094,-0.44869426
