pca_x,pca_y,pca_z
0.49087986,0.58195305,0.672963
0.08457543,0.6839108,0.73519325
0.44423494,-0.85310674,0.30022696
0.43388814,-0.67127335,0.6166138
0.32832015,-0.92773366,0.20003505
-0.048346747,0.32448655,-0.94023246
-0.02786504,0.4136763,-0.90649116
0.46734864,0.6484108,-0.617902
0.95218945,0.1823151,-0.31876495
0.5463805,0.7489378,0.41801807
-0.87136084,0.33352783,-0.29896465
-0.9298569,-0.24407507,-0.17138688
-0.9112612,-0.31448364,-0.1570814
-0.68306696,-0.5215077,0.4792618
-0.7704421,-0.3483344,0.50096375
-0.56345665,-0.32278138,0.7456522
-0.9361561,-0.21817848,-0.17179364
0.9786034,-0.1555414,-0.24236786
0.40322745,-0.60548884,-0.6910393
0.27577284,-0.47786564,0.8432429
-0.035557732,-0.960803,0.2603392
0.93365586,-0.17499328,0.376148
0.9595766,0.10252889,0.3401147
0.85987175,0.24020235,0.49787682
-0.19676684,-0.80511034,0.54931206
0.057032436,-0.9705593,-0.21654995
-0.019897405,-0.99392956,-0.041048564
-0.9296474,0.30391958,0.059383404
-0.9678678,-0.11467966,0.07163098
0.64208007,0.75822866,0.22298783
-0.9584712,-0.01113235,0.19656827
-0.5456776,0.5773942,0.5945011
-0.88727194,-0.35964018,0.20312956
-0.746527,-0.5818451,0.25898707
-0.8181766,-0.3554985,0.40871486
-0.96781796,-0.061801385,-0.115561284
-0.87227905,0.44988453,0.018039767
-0.13307154,-0.5312197,0.8345216
0.85133684,-0.30743372,-0.4608069
0.83709615,-0.3812892,-0.42957813
0.5466818,-0.11471531,-0.8390515
-0.43980727,0.6624511,0.59821695
0.7395748,0.37750554,-0.5844897
0.9148746,0.24291761,0.38796362
0.6969487,-0.6141319,0.4084207
-0.7483744,0.6362842,-0.07119033
0.52202934,0.41698,-0.7573789
-0.7024426,-0.68378806,-0.024602849
-0.28486255,-0.3693526,0.8795336
-0.2198174,-0.5318647,0.8130095
0.6392804,0.6812386,0.40617886
0.43943658,-0.8851414,0.19305085
0.85743135,0.25237843,-0.48725176
0.7990037,-0.2936753,0.56006664
0.8717291,-0.4697675,0.23825796
-0.5092756,-0.07674774,0.8472344
0.39355525,-0.2607516,0.8945352
-0.32044616,0.92686427,0.17976744
-0.8581153,-0.4480428,-0.13555233
-0.9253069,-0.2937327,-0.10709815
-0.8579141,-0.28092483,-0.37394968
-0.9295051,-0.2768197,-0.11494489
-0.6138254,0.7732918,-0.051558822
0.50503117,0.85246253,0.22290781
-0.8168042,-0.51072973,-0.16892554
-0.95904475,-0.12062185,0.14748839
-0.8780595,-0.23277998,-0.35945204
0.45987734,0.74642146,0.5122635
-0.14604408,-0.62671113,0.7617185
0.3403857,0.8865636,-0.3426324
-0.13166875,0.02972183,0.9920609
0.033128865,0.3091995,-0.9478824
0.22945096,-0.9686732,-0.100226335
-0.31236124,-0.4700674,0.8185322
-0.023572838,0.46696928,0.8896182
-0.76065654,0.6196911,-0.08118084
0.66095823,-0.76238215,0.07637376
0.42672127,-0.8456007,-0.3344139
-0.28241467,0.9550076,0.056225684
0.6003142,0.5898748,-0.56424123
0.5432031,0.8089309,-0.28098583
0.8282712,0.09473424,-0.5812365
0.81097686,-0.52299637,0.3219943
-0.06309517,-0.54787314,0.83380204
0.65572774,0.03941038,-0.7689919
0.57316154,0.7811164,-0.3011517
-0.4459611,-0.8669933,-0.14204071
-0.63555586,0.7372284,-0.16639659
-0.38638982,0.8818459,-0.2450018
-0.5192242,0.8155993,-0.21413496
-0.4861066,0.5353118,0.68180144
-0.0755804,-0.97757965,-0.15864737
0.9544939,-0.07053054,0.359802
0.40839928,0.9160567,-0.13587157
-0.9043681,-0.36669856,-0.049493555
-0.67988586,0.6752966,-0.23184024
0.5547189,-0.84259886,0.013757787
-0.5739314,0.77270067,-0.22634885
-0.8337275,0.36143965,-0.36808658
-0.84735924,0.49639678,-0.018939132
-0.9423791,0.2216911,-0.14104776
-0.7142577,0.15941972,0.6621696
-0.34397846,0.5350297,0.7683516
-0.46227184,-0.6739493,-0.5478308
0.36215734,-0.5452214,-0.7591765
0.8010981,-0.5908677,-0.19608018
-0.87532514,0.23872788,-0.36761364
0.564847,-0.077749506,-0.83194077
-0.7816391,0.535995,-0.26026297
0.17511065,-0.6225707,-0.75983745
0.71578103,-0.4738969,-0.5352676
-0.6406716,0.3014968,0.69098717
-0.7667456,-0.5228691,-0.3101587
0.7213912,0.091842815,-0.7057049
0.6147598,-0.75099456,0.2860667
-0.4962414,0.38523415,0.76949376
0.18342537,-0.27163962,-0.943314
-0.9160451,0.069505535,0.3425487
-0.68492097,0.6937105,-0.14938425
0.8788903,0.3748196,0.36445305
0.29002258,-0.75191444,0.6018674
-0.9725083,-0.092700414,-0.0023364928
-0.65125763,0.09621477,0.73733354
0.27444264,-0.5875007,-0.7615333
0.38689747,0.8808811,0.31857514
-0.027395405,0.26025477,0.9697302
-0.29228666,0.8275786,0.47626436
-0.29931384,0.7055958,0.64015913
0.9205648,-0.37531924,0.22796713
0.021092644,-0.6790339,-0.725877
0.7435757,0.45769602,0.528522
-0.84159994,-0.46673742,-0.17210859
0.32919008,0.64366007,-0.70066553
-0.9325847,0.18820332,-0.22672103
-0.47891942,0.5603375,0.66691303
-0.09643995,-0.50003994,0.8597295
-0.4191025,-0.829282,0.33632326
-0.19001429,-0.95872086,0.17066908
-0.63853693,-0.6733784,-0.3175736
-0.0086387815,-0.7985678,0.59995395
-0.8608342,0.4147106,-0.22069587
0.8405289,-0.030071307,-0.5701545
0.2939456,0.82368046,-0.5003819
-0.8590082,-0.40320012,-0.23341684
0.5492859,-0.0680415,-0.8427068
0.24921444,-0.38362366,-0.8891272
-0.7088616,0.65134907,-0.20966028
-0.008930198,0.48409554,-0.8723221
-0.106779486,-0.54712754,0.82860875
0.9722917,0.11845307,0.29651818
0.39289516,-0.8733093,-0.3007572
0.22171089,0.12088663,-0.96864104
-0.86494344,-0.45588467,-0.014439369
-0.95257264,0.22394612,0.024017949
-0.7718301,0.059479825,0.60899454
0.5118875,0.34644067,-0.7978476
-0.94319564,-0.11702652,-0.22415252
-0.3075452,-0.006540361,0.94820046
0.7197603,0.15475151,-0.6966929
-0.94011664,-0.26567125,0.012014362
-0.8896601,0.1277686,-0.3857166
-0.4790929,-0.41478527,0.7611244
-0.2639982,-0.19548886,-0.9325824
-0.30075148,0.939624,0.14643793
-0.29435095,-0.3370746,0.8892723
0.8512713,0.094638,0.55701447
0.9242731,0.050163575,0.43470797
0.93417126,0.08038651,0.40878198
-0.1400277,0.12743357,0.98331416
0.029156253,-0.32912156,0.9472079
0.5896183,-0.81874585,-0.03517247
0.16161901,-0.6742007,0.72591203
-0.58252525,-0.23030794,-0.7563057
0.5781191,0.8141945,0.19247775
-0.42800924,-0.7906553,-0.4019598
-0.6482188,0.74483716,-0.02909202
-0.7204514,0.668692,-0.07290074
-0.71298474,0.64829785,-0.20467333
-0.47530583,0.86388284,-0.10847578
-0.9743216,0.02118118,-0.0698854
-0.81589013,0.52159095,-0.16554774
-0.6002715,0.7349793,-0.27430835
-0.67856157,0.7145669,-0.05398646
-0.16442546,0.25121605,0.9551291
-0.050040916,0.6519457,0.76269644
-0.21183272,-0.6995349,0.67507845
-0.39780208,0.8582731,-0.3014727
-0.18455814,-0.8416068,0.4960719
-0.42028594,0.8826144,-0.17438327
0.8302887,-0.577892,0.10014609
-0.44718733,-0.82630134,-0.29482576
-0.86436534,-0.21137016,-0.40371755
-0.4450763,0.39046893,0.79928577
0.5459174,-0.62713397,0.57695293
-0.94560605,-0.18182373,-0.16195278
1.0073675,0.15745986,-0.07961726
0.52730805,0.30764797,0.8126698
-0.07824066,-0.27219212,-0.951353
-0.9139798,-0.321843,-0.123060115
-0.86105514,-0.25151542,-0.3874006
-0.8802942,0.38615233,-0.19190222
-0.69409263,-0.1765072,-0.66901845
-0.8976313,-0.34699968,-0.16757369
0.340016,-0.74639237,-0.5753315
-0.031110806,-0.66241914,0.7479051
-0.9654801,-0.14747031,-0.015096641
-0.43730965,-0.87580323,-0.114146195
-0.8122936,0.43979773,-0.33155423
0.750181,0.15894657,0.67289907
-0.7343374,-0.5629611,-0.31995556
-0.5144562,-0.5071502,-0.6664185
-0.86609685,-0.38271788,-0.24110283
-0.7951392,-0.53548217,-0.195227
-0.91874623,-0.2798296,-0.1770369
-0.9510549,-0.19703746,-0.10142901
-0.24119616,-0.9603988,0.0006539994
-0.9340526,-0.24394315,-0.14710793
-0.4757774,-0.5297204,-0.67858714
0.70236945,-0.15367553,-0.7120201
0.46227446,0.58352965,-0.6819976
0.08824807,0.4815682,-0.8718301
0.04262169,0.3795468,-0.9222518
0.7815622,0.27492118,0.59676254
0.2990411,0.60012543,-0.74957234
0.24893306,0.5203733,-0.8216483
0.1950181,0.638158,-0.7494895
0.5028249,-0.869416,-0.076058075
0.05798001,0.37334484,-0.92428523
-0.8401399,0.46793732,-0.19627228
0.6868716,0.05262547,-0.741678
0.85748285,0.21114399,-0.5059027
0.7061957,0.7263647,0.11069715
