umap_x,umap_y,umap_z
10.675677,1.6871136,3.1878657
-1.0122167,9.6434145,5.4272704
2.1836941,6.245399,8.984256
3.428822,8.275408,8.559421
-1.4204608,4.5077963,4.598444
13.148482,3.6635444,4.489088
9.279091,8.6877775,7.04644
-1.6430018,6.028872,4.668049
11.185874,8.600945,4.7368603
10.929036,8.952025,5.14948
-1.32362,9.248932,4.9726825
9.484167,-1.0537094,5.2685213
0.36189374,1.2535269,4.6072173
1.0627021,0.95900166,5.6080303
-0.9094784,7.3760467,6.6520004
10.908626,8.819348,5.3744044
1.356118,7.2579226,8.31216
11.932882,4.3034205,3.3119445
-1.733187,5.535645,4.108264
-1.2859417,4.34524,4.918683
11.3188305,0.4304292,6.94708
11.351381,8.256401,4.38129
2.442284,2.9317071,8.743411
-1.114834,9.053114,5.937161
11.686501,0.8563203,7.507889
11.538446,0.6715558,7.1838074
7.03215,8.075778,7.98229
11.895022,6.9625087,5.389982
-1.8276757,5.691545,1.8023626
10.950377,8.624477,5.551856
7.2498302,8.175512,7.87218
9.919156,10.822413,5.8204784
11.249188,2.9670115,3.1278772
11.197251,2.8373048,3.1192343
9.4708805,9.575576,6.564405
1.8742393,2.698635,8.280565
12.005896,1.3416718,7.763917
-1.3506666,8.39531,5.909986
0.35161778,1.2371864,4.2868776
6.189819,7.564031,8.454976
11.806889,1.2820331,4.655755
1.406253,8.313313,8.158742
9.587598,8.859028,6.7666054
1.1906419,3.3861692,7.9735546
11.6479435,5.209719,3.2792158
2.6850405,7.7431707,8.677554
9.182557,8.529804,7.147148
-0.82930595,7.4735246,6.7538238
11.006239,0.54436994,8.265806
11.138249,1.9489145,3.3875868
-1.5725844,7.050809,0.9274341
5.88394,7.3731356,8.628288
5.9214773,7.3883505,8.616934
11.030042,0.5921563,8.296949
5.828943,7.3853483,8.609968
-1.9054245,5.5805445,2.3816233
11.950705,6.7420554,5.5790377
1.0585148,1.0657439,5.8240724
1.1164289,6.8655705,8.211095
9.826248,11.142969,5.89919
9.901666,10.924071,5.8321657
11.235017,0.36409354,5.216531
11.702377,4.5292935,3.2009444
12.148293,1.6587918,7.7418866
10.997415,0.27289775,7.6957498
11.304036,0.53143877,4.762482
-1.8263153,7.1595807,4.243866
-0.9517068,9.536205,5.796106
7.2248816,8.155465,7.8933115
12.045331,1.5326667,7.9823017
-1.8050013,5.381198,2.3069744
9.738065,-0.86330336,5.1403136
-1.5107019,8.895777,4.31217
11.821143,6.81676,5.779004
1.1352565,1.0005908,5.827554
11.722007,7.0059834,5.806681
10.3197775,8.163385,6.6246295
1.3530836,7.2576585,8.310616
10.289034,8.124806,6.6928754
11.685057,6.9611855,5.891479
11.55673,7.7875075,4.925575
12.188246,6.4442096,4.840191
-1.7741946,6.027134,4.2296495
11.673428,6.992904,5.8948
-1.5081216,6.5919795,0.5228325
-1.9023842,5.5866504,2.312626
2.8938336,4.1917725,9.285764
-0.7212507,9.650819,6.0625944
11.930258,6.16041,3.7620144
11.135188,1.2720193,3.735043
12.002023,1.3475165,7.7792153
-1.4232141,5.0372806,0.71784365
11.089595,0.24646771,7.3367195
-1.7422601,5.1478496,2.3982887
0.26311085,1.3334572,4.5520377
10.410005,-0.02627281,4.4560337
9.27839,-1.3555024,6.132803
0.41802368,4.2313333,7.5838513
-0.57413024,4.974125,6.842171
-0.54091364,4.9687843,6.878059
3.0865495,7.6262393,8.777134
2.990426,7.671921,8.750914
10.977915,1.3960216,3.5187986
10.682111,1.7642232,3.1484008
9.241032,-1.3776548,6.1102824
-1.0474124,6.6841474,6.3181167
11.526502,0.97921443,8.308197
-1.4927752,7.3712826,1.1366385
11.379342,1.1552802,4.105713
1.8429949,4.091222,8.71352
1.4376051,8.557536,8.117177
10.92872,1.7074536,3.3231354
-0.9329101,7.6967916,6.6259294
11.684463,0.8535966,7.263649
-1.1213702,7.330085,6.3579373
-1.5397358,8.784056,4.373102
-1.9184251,6.238393,1.7708687
2.4555333,3.0754054,8.828924
-0.3698295,9.738495,6.3189178
2.5079937,2.7676756,8.678036
-1.6459126,5.0616965,4.1827335
-1.4926519,4.6889806,4.471477
-1.4549683,4.5921063,4.530868
-1.3706933,9.1441765,4.919615
-1.1853415,9.457757,5.090593
3.0333622,8.579835,8.432529
9.613293,9.323155,6.5436707
12.625381,4.699982,3.8357441
13.236452,3.6044714,4.6597013
-0.12264345,1.9576528,5.0403547
-0.1305916,1.8027015,4.5345917
-1.2812966,4.195857,4.9020677
11.869326,6.3094945,3.7407055
11.872932,5.8789134,3.600504
11.617068,4.719469,3.1724994
-1.976587,6.4857435,2.7866352
-0.8677094,7.689278,6.6980414
0.8337115,1.387467,5.9578376
-1.953884,6.732006,3.0656996
10.36832,8.131583,6.6050544
13.161502,4.266694,4.334106
11.287469,0.65677047,4.4852047
10.517081,-0.0014485739,4.5291214
0.61183447,2.3362586,6.625718
-1.9901583,6.2026777,2.7368662
10.283089,8.175178,6.6598244
10.332006,8.176088,6.5966573
-1.0883397,3.985518,5.121925
13.4188175,4.121103,4.989634
12.98444,3.4851604,4.3857307
2.147576,3.3099213,8.798673
-1.258972,5.4921217,0.16072744
9.331904,9.72486,6.603192
10.542487,9.998985,5.289956
9.732202,9.170902,6.515231
9.323386,-1.3597033,6.2558303
-1.7622849,6.7910075,4.5089507
11.138676,8.431407,5.4528236
-1.4260006,6.751056,0.49188966
-0.13140237,1.7816117,4.4891906
-0.8314581,5.8969793,6.5874376
11.560875,4.1472464,3.1176994
2.1416354,3.4631622,8.894317
-1.8072298,6.287859,1.4112091
-1.9621702,6.6425242,3.033976
-0.8718262,7.6991653,6.686497
-1.5573385,7.9221225,5.3482046
2.4061198,2.5211174,8.511065
-0.452423,9.749149,6.244423
7.3756733,8.276583,7.7953205
6.6557703,7.9565706,8.119468
-0.8949378,9.434464,6.004408
-1.1919289,6.9811406,0.37046298
2.4163826,2.3789206,8.403314
9.891351,11.1328335,5.8345537
11.282264,8.136251,5.6402164
-1.4072458,4.9726152,0.8039022
-0.12644474,1.7289397,4.2452054
10.694577,1.6668632,3.216132
-0.163571,5.6457653,7.2799397
2.275489,8.879001,8.235134
-1.7405579,7.3646035,4.7058935
11.086269,8.754269,4.8795342
1.2980808,1.2953069,6.3910437
13.453036,4.19154,5.208623
11.0541,8.535877,5.483448
11.65588,7.0966406,3.9743042
13.12794,4.963647,4.519385
12.97785,4.8934326,4.2780356
2.32822,5.2583175,9.060401
10.442899,8.812767,6.038729
9.263371,8.450607,7.1407537
0.54817843,1.1727202,4.9105816
9.433688,9.445986,6.640131
-1.0813078,9.198141,5.882296
9.489121,-1.214911,6.2020855
-1.3219786,8.36295,5.9728765
9.602187,-1.1337599,6.3907638
11.16446,8.643735,4.703764
-1.4255052,9.112663,4.4189386
13.0715885,4.7936854,4.30346
1.1303924,2.579754,7.4520416
-1.7186617,6.7218957,4.654532
10.278196,9.100237,6.026462
10.963147,9.043178,5.148175
11.263328,0.44490418,4.9274654
-1.7975327,5.468835,1.975136
1.2509738,1.073265,6.0667663
-1.8745556,6.0426793,1.7027028
11.25999,8.183558,5.629365
13.313306,4.789562,4.6917815
2.0247884,4.1395693,8.853246
2.5276775,4.167203,9.138529
11.424535,8.0687275,4.983473
-0.9449113,7.3893633,6.6115837
-0.080255166,2.0718682,5.430918
2.4541614,8.904886,8.241065
11.90293,4.4017262,3.3016515
12.541653,5.0202723,3.8962665
9.274513,9.723649,6.6401873
11.368523,1.8451985,3.6791108
10.699226,0.1030801,4.61821
11.675883,1.0476168,4.73321
10.424288,-0.26184395,5.000038
9.250187,-1.3511928,6.025417
10.370948,-0.07450305,4.495136
2.344101,5.46955,9.074945
-1.9912516,6.167512,2.421076
-1.7236893,5.2229514,3.9271102
10.202035,8.161882,6.763219
11.339613,8.085299,5.586253
9.364373,9.824501,6.552346
-0.89980286,7.5541263,6.679916
10.073417,-0.36514044,4.661525
9.163106,-1.3156563,5.813392
-0.2954506,5.170571,7.1623588
-1.2164272,5.807975,0.07059641
-1.5173918,8.970849,3.9621036
3.7436943,7.2185636,8.837588
3.272845,6.2643247,9.072035
3.2787812,6.469016,9.026698
-1.2547296,5.539085,0.099607155
2.891441,5.446115,9.224705
-1.5045304,8.981375,3.9911783
9.320429,-1.2926978,5.9401107
-0.094213024,5.0985913,7.343487
-1.9452182,6.213553,1.9636745
13.410481,4.524536,4.5652366
2.2650473,8.865315,8.251274
12.8888235,4.4937253,4.0661902
-1.2759987,7.962724,6.126966
10.574815,0.22599901,4.2407837
7.293641,8.19324,7.850506
12.293498,6.1858625,4.6427565
11.931186,4.2704563,3.3163946
-1.5825744,7.8824406,1.9456247
-0.67212,9.817134,5.883078
10.113647,9.089852,6.2016335
0.35368448,1.2360693,4.3375125
12.169224,1.790165,7.821599
2.6502404,7.8315682,8.631732
-1.8563827,5.9597344,1.6751708
9.503174,0.031791523,3.7647886
9.475295,0.01596357,3.7545485
2.6131153,3.9755561,9.159563
9.339487,-0.023683785,3.6740022
10.090373,10.888479,5.6433887
10.838634,0.004781135,7.1496935
-1.7356628,5.2507715,3.8642254
-1.7524805,6.0187483,4.2284446
12.465507,4.571888,3.685225
1.4187001,8.692838,8.070395
-0.6389805,9.691497,6.123234
-1.3828272,7.4204335,0.98084
1.4330926,2.687083,7.8563523
0.04296354,4.5064697,7.3162446
5.855156,7.450897,8.56286
10.343271,8.070606,6.6721506
11.347017,0.6858928,8.1122465
10.886451,0.29532325,7.9703307
11.337877,0.5636127,7.7708983
0.8322525,4.62673,7.986303
12.106824,1.5625564,7.8630767
0.47098976,4.1982975,7.6241555
10.929895,0.6742325,4.0375404
-1.4299579,6.6694074,0.43806854
10.860109,9.039245,5.2556167
-1.3726294,5.58636,0.26670998
11.431044,0.8375922,4.4044857
-1.5397092,8.886473,4.094653
11.066031,1.9027224,3.3353264
10.8117,-0.105707094,5.978714
10.575836,-0.021477448,4.6455283
10.870407,8.943913,5.320837
10.513441,9.964259,5.3669367
11.627358,7.551889,4.514504
-1.7818027,5.539343,3.8065462
11.385513,0.6870332,4.5480967
11.340242,0.49021626,5.090697
-1.5680977,5.821806,0.5278867
11.420246,0.6883232,4.6333613
10.444732,10.144459,5.3406997
10.282196,8.244102,6.600447
-1.5293945,4.8916855,1.6643496
-0.4152232,4.4692936,6.7984667
9.506559,8.791143,6.8516026
5.8874035,7.4541955,8.560496
2.559665,7.628807,8.675544
13.306589,4.562272,5.111796
9.59676,9.438696,6.514593
1.0628492,3.1088247,7.7054114
0.838641,2.5637796,7.081067
11.397847,1.1280444,4.1440244
-1.4240106,5.116722,0.58043957
1.147677,1.069855,5.942044
-1.5701046,7.0695467,0.9354531
-1.2962703,8.400593,5.989983
-0.9962,6.9926243,6.4959164
11.711071,7.475067,5.17409
-1.5858629,5.8350024,0.5591073
9.974927,11.145849,5.747375
-1.6496637,8.402971,3.3670936
-1.7331684,6.1121407,4.5067477
-1.641726,8.2624035,2.8853438
0.34633937,1.2256274,4.402033
6.1303053,7.686898,8.372042
2.9405065,5.485732,9.216876
11.3316,3.2813652,3.1229334
2.306144,8.895693,8.247357
0.36249745,1.2175643,4.396884
0.2901541,1.2759347,4.3351684
0.36061704,1.2272881,4.4553986
-0.8039308,7.497541,6.780275
2.5004272,8.839781,8.28564
11.289425,0.63312554,8.098797
-1.2946771,8.417159,6.0018167
2.690644,3.932798,9.18188
-1.2579422,4.2230964,4.941854
9.307718,-1.3696779,6.23661
-0.16239068,4.645991,7.1653724
0.45504856,4.286696,7.6331315
-0.57145196,6.0811925,6.902674
-0.28173813,4.9918985,7.155053
9.15113,9.534938,6.7616434
-0.47869202,4.6787558,6.827178
2.5335298,7.6903157,8.652472
0.83129126,1.3800501,5.9395695
11.227607,0.40002933,7.516218
11.448951,0.60654116,7.5310745
9.778303,9.297239,6.4265127
-0.48402417,4.407981,6.6854906
10.096753,9.055416,6.238681
10.94759,1.5940694,3.380775
-0.5486754,4.975743,6.8674045
-0.21010867,5.5258284,7.2431335
11.664408,7.5722995,5.1044827
1.0000026,3.4777606,7.834255
11.072823,7.317995,6.4137754
-1.4301267,5.299678,0.49170643
8.717143,8.392941,7.3413663
9.44947,8.653588,6.9484625
11.059779,0.47180527,4.4265447
10.5134115,-0.078879535,4.6603074
10.87126,-0.03971601,5.6865053
11.16727,2.579786,3.1710353
11.353425,0.6407722,4.557977
1.4452344,7.4884458,8.317838
-1.8275893,5.5842624,3.4621367
0.8377913,1.3953421,5.9780726
-1.7628225,6.5555015,4.4853263
9.922334,10.817473,5.817403
2.1246216,3.4785826,8.87953
1.0984988,0.9853883,5.746162
8.741562,8.399423,7.337582
1.2412183,0.98306173,5.9242215
-1.5973192,4.8582067,4.1142697
12.1626425,1.8010232,7.8273354
11.024717,8.870806,4.894531
12.118308,1.5526949,7.721071
9.249779,-1.3767182,6.080107
9.444169,8.549753,7.006056
-0.05886405,2.0295026,5.4332304
-1.6137763,7.709621,1.7998834
9.769209,11.298625,5.94485
13.293835,4.8184023,4.666244
2.7099478,2.9248164,8.808271
11.366862,8.02248,5.5820293
-1.5779542,7.88314,5.286411
11.428368,0.9102613,4.353452
-1.9244114,5.6495185,2.3470979
1.9748936,6.1693153,8.8814125
9.288508,8.632724,7.0550084
9.438167,0.043850645,3.707287
-1.1311111,9.535889,5.2543163
12.226679,6.3705435,4.863701
-1.7583628,6.797447,4.545294
9.501912,0.032706674,3.758349
-0.4958035,4.399101,6.6582713
-0.72127503,7.584073,6.854782
11.340471,1.8871589,3.622803
-0.29986462,4.5262303,6.9578614
-1.9260395,6.7794857,3.2292166
-1.2703406,4.1569686,4.9234805
-1.8279598,5.3781633,2.4343526
-1.662429,6.498158,4.760474
13.199909,4.95885,4.7216163
9.1628895,-1.2870995,5.6896915
-1.4049536,7.470308,1.0643871
0.2843164,1.3188549,4.573484
0.2891758,1.3528894,4.641286
2.1895864,3.2981277,8.822486
11.554585,0.97248256,8.25403
1.8839693,3.3603404,8.621521
2.1264546,3.4501579,8.88141
11.999384,1.5125045,8.019972
3.1032994,7.637309,8.776768
3.0665426,7.6264577,8.77527
13.142596,4.9182153,4.495274
-0.82100356,9.64982,5.9097652
3.0157704,7.421672,8.81796
3.3048108,6.517706,9.01059
11.970889,6.679728,5.6352615
-1.4015455,8.326246,5.8727384
-1.3004222,9.266757,5.031867
2.6399217,7.831576,8.6338415
9.368166,-1.1908065,5.535347
9.40931,-1.2488103,6.013464
11.206987,8.225416,5.6826415
11.719865,7.4342203,5.2382064
-1.6434821,4.9760695,4.0316033
11.5921,7.704209,4.8749447
11.707003,7.2747197,4.351197
13.416823,4.0476303,4.9741945
-1.7468058,5.2394667,3.7105298
3.312806,6.3888717,9.049535
1.2018453,2.721568,7.6381993
11.375536,8.156129,4.359925
11.826582,1.0492221,7.1364083
11.182591,8.590776,4.8101516
2.0328152,2.5698247,8.343373
1.7868191,3.519946,8.585514
1.2391894,0.94813097,5.8560123
13.013369,3.4207203,4.433986
9.162092,-1.3305509,5.8316464
1.4449848,7.4240746,8.327713
0.9411772,0.9994968,5.438667
11.814706,1.055151,7.7372537
13.212092,3.7662292,4.518279
12.098297,1.5417302,7.8433847
6.210324,7.797404,8.282925
-0.6297283,4.9262066,6.7758636
-0.91324294,7.405609,6.6562753
-1.1524615,4.052015,5.051172
-1.5671839,7.961283,5.3177752
5.9826827,7.307599,8.673852
2.111837,2.5168898,8.372286
1.3728739,2.6692872,7.777669
10.924299,0.0130421,5.7183332
1.2030944,1.1174052,6.0657125
12.058104,6.587802,5.4720435
11.793503,4.5108714,3.2517464
2.649336,3.9717307,9.180926
2.1619873,3.4614394,8.901657
1.9065684,2.6415272,8.2932415
11.706545,7.4280763,4.814316
-1.0860376,9.583609,5.293102
-0.94999516,9.695797,5.4945655
11.213746,8.247332,5.639362
-1.6036726,8.685567,3.55446
-1.6208845,8.603775,3.4888797
11.70192,1.1017292,4.6962333
11.089278,1.2349992,3.7095542
-0.5150948,9.773647,6.150019
11.158166,2.5595634,3.1696894
-0.8934337,9.741785,5.5807657
3.0324807,7.63432,8.761378
13.423207,4.5944376,4.599043
11.267844,2.986376,3.1359859
-1.5637877,4.844752,4.3142157
-1.7112476,5.0829086,2.3232024
11.861663,4.7142043,3.3382888
11.626717,5.103947,3.2417796
11.739642,7.09705,5.710322
10.162602,9.169637,6.0848584
11.82369,1.0294628,7.5355687
-0.04110134,2.0086167,5.396123
11.714526,1.1278194,4.684885
11.938593,6.1087255,3.7463863
-1.7195084,7.6974916,2.4194803
-1.3564429,7.402461,0.9125408
3.4827778,8.147479,8.604664
1.5767984,8.473699,8.193591
-0.074932106,2.027609,5.4077253
-1.5703616,8.426722,5.0500755
11.492777,0.8386997,4.5044756
-1.9962097,6.2013245,2.6888049
-1.9471228,6.7730155,3.1787858
-1.9118912,6.129382,3.2695544
3.549019,8.259737,8.555978
3.2792718,6.331786,9.060554
13.033758,3.606747,4.377659
12.96483,4.6170125,4.1284847
9.686762,9.248216,6.522485
-1.4031491,5.167906,0.51293534
-1.4581655,5.3576555,0.5167242
11.807174,7.063738,5.5546174
11.653527,0.8651265,7.715068
11.576781,7.7358627,4.87089
2.3508534,8.406596,8.435793
1.9518951,8.925059,8.082439
-1.2305912,7.8987823,6.204653
-1.9154876,5.6092505,2.4215262
10.221758,9.113175,6.125901
-1.150587,6.6379876,6.065282
3.815095,7.5057597,8.75203
3.7747407,7.453131,8.773733
11.329776,0.6760183,8.116009
-0.14608467,1.8224891,4.5672426
12.207115,4.3392563,3.483782
1.3125528,3.0032895,7.92296
11.248105,8.449039,4.5285597
-1.5689557,7.034361,0.88758117
11.85624,6.2205153,3.6776097
10.966262,8.867493,5.173202
-0.7707088,5.793215,6.663214
-1.3013488,4.196812,4.892117
3.0019796,4.3357677,9.316299
11.394034,0.50951606,6.2024193
10.332399,-0.2675436,4.8029213
11.288801,0.3932202,6.0736017
10.024714,11.040913,5.7026834
0.47044086,1.1956125,4.7595572
10.714653,-0.118408024,7.0464454
10.337034,8.0812025,6.685341
13.426029,4.196039,4.886637
12.098691,6.5316057,5.4457145
2.9185874,7.666621,8.740487
10.967398,7.381689,6.494765
11.149193,0.46668875,7.931275
12.061034,1.5066578,7.925252
10.479895,10.142402,5.2857265
11.053564,2.1880152,3.1960359
-1.0310485,9.633317,5.398331
9.971071,10.896966,5.7632127
12.820637,4.6399846,3.9968264
9.920352,10.790725,5.822062
0.8417636,1.3191991,5.8977466
11.233725,0.62286127,8.177018
11.124608,0.2676152,7.29517
11.643759,1.0669539,8.241704
11.021804,1.8336128,3.3238904
2.982651,7.78146,8.70516
-1.7192202,7.4714684,4.7997675
-0.8068687,9.7325735,5.818372
1.249793,2.5706294,7.572439
13.235276,3.7380123,4.565179
-0.06760135,2.050786,5.4301972
-1.7998472,5.6837144,1.6716734
-1.1036915,8.677483,6.1360497
10.790336,-0.13425806,6.273796
-0.9328522,9.706968,5.5393114
4.0260577,7.3734794,8.762083
2.2270799,6.299379,8.97658
-1.5686344,8.38097,5.0875773
-1.1725816,6.9955587,0.38015705
-1.1983062,6.884197,0.32359782
-0.21115062,5.0778513,7.2371507
-0.54633623,4.4980254,6.6558347
11.273424,3.0198605,3.1325269
8.972801,8.472932,7.253997
2.3299248,4.1280465,9.025024
13.430346,4.2252245,5.180684
13.258462,3.880615,4.538991
10.810485,-0.02221281,7.135209
-1.8035556,7.145298,4.400442
2.597803,3.1922085,8.914792
-1.4310822,5.0988784,0.63571095
-1.587751,4.919059,1.8693806
9.440666,0.007866602,3.7386918
0.34226304,4.246762,7.520138
-0.7607975,9.64326,6.020551
10.996496,0.18605135,7.4098043
1.7827812,5.4314094,8.742628
2.1282225,5.585581,8.965572
-0.15694085,1.8618528,4.6354694
-0.33939752,9.74752,6.3405323
0.52247864,5.9128532,7.8400245
0.6793319,5.9443083,7.9677
-1.5286708,6.816078,0.6707895
-1.5451591,4.918395,1.6580681
-1.532344,4.9252615,1.586624
-1.5602417,4.9490514,1.6894543
-1.5979478,4.968776,1.8166733
-0.4270995,9.758638,6.2637544
-1.1480435,8.793462,6.0379934
-0.988052,8.266007,6.3964286
2.1492543,4.1014853,8.929595
3.003593,4.3304553,9.31806
-1.9624783,6.499469,3.0565069
-0.12121891,1.7928323,4.206129
-1.7033842,7.4197636,4.844249
10.886467,7.450729,6.5470533
11.709508,7.3538327,4.5443263
11.365527,8.123965,5.388801
9.877178,11.223255,5.8423634
9.777013,11.283493,5.939543
11.813369,6.2831116,3.6628964
11.54232,7.819792,5.2981715
2.6719706,7.695094,8.682729
2.3432598,2.475547,8.477189
10.283887,0.9245197,3.5045223
10.084463,0.41258496,3.784873
-1.3002187,4.266765,4.8776793
0.009437174,2.0132546,5.536541
-0.06385803,2.0845742,5.472452
9.38938,-1.3232445,6.34597
10.70722,1.5584457,3.2588093
10.849682,1.2979332,3.4773266
12.233203,6.166095,4.475971
11.553214,7.684871,4.3634744
-1.4737347,4.6499944,4.5139723
11.673426,7.050227,3.949372
10.53512,0.034630906,4.498233
9.923118,11.170462,5.8408327
9.906809,11.2188,5.813022
9.767128,11.0772085,5.9608192
9.930339,9.21556,6.324826
13.314744,4.0087886,4.5479217
-1.4340253,5.2332215,0.5261687
-1.6437236,8.028853,2.450537
-1.6846685,7.763005,2.2029686
2.108172,3.4866176,8.866563
10.961788,0.43363294,4.334828
0.43970308,2.3992465,6.4453216
0.774366,4.684467,7.9489775
2.7594035,7.7593684,8.675812
12.1446495,1.619388,7.6110086
-1.758175,6.0674043,4.3371973
11.724289,6.9509864,5.851234
0.7535703,2.5787017,6.994444
-0.17935589,4.5689692,7.1225758
-1.0455391,9.536611,5.539379
1.4317421,8.576848,8.109965
-1.2365776,5.820532,0.0931131
-1.817726,5.350722,2.375623
-1.8994416,6.240919,1.8943592
2.8269122,5.418606,9.220261
-1.5936222,5.018171,1.6779726
10.915542,0.011925613,5.6441984
10.353509,8.386872,6.425509
9.649243,8.734669,6.779847
11.255346,8.363094,5.184903
10.584869,7.7489614,6.6559863
11.096451,0.252017,7.333816
-1.2964169,4.2743616,4.8932796
9.414636,9.516782,6.629106
11.873108,6.3187933,3.7498014
11.872269,7.008298,5.4285545
-1.0741507,9.048913,6.003981
9.3722925,-1.3334713,6.321718
-1.5301111,8.256387,5.3671646
-0.6406485,7.519222,6.9124217
-1.6023301,8.651784,3.5300188
1.42859,8.669713,8.090411
-1.038647,6.6590934,6.330927
2.8743458,8.637356,8.407249
12.021338,1.3791099,7.779255
2.6945598,8.740958,8.360157
1.182943,2.5912716,7.534763
10.814172,0.31456512,4.3464775
-1.945783,6.7298856,3.0944405
-1.2785451,7.8567986,6.143065
-1.995759,6.155616,2.622898
3.5351303,8.130622,8.604981
-1.4050493,5.6199713,0.29189745
2.445558,4.042901,9.092954
1.534866,2.763924,8.01169
12.002421,5.792763,3.6889577
10.958077,0.41914266,8.131775
12.11666,1.6074528,7.8716516
11.345007,0.731044,8.206273
10.48303,-0.09341137,4.658195
-1.1170897,5.583398,-0.0035973827
-0.13468963,4.6085687,7.183928
0.047743183,4.242309,7.199279
10.441975,10.15654,5.3462067
11.600103,0.75863063,7.5160074
-1.6752197,7.5894737,1.9808897
10.888958,0.3975474,8.136501
13.233499,4.782504,4.488062
11.809681,7.242596,5.0833545
13.361547,4.6287465,4.5250893
11.681728,4.3567324,3.1825178
10.93716,0.93725955,3.787314
7.177412,8.129637,7.920337
3.5344768,8.176202,8.602863
-0.5527017,9.712856,6.202241
13.33183,3.8486698,4.6574893
3.8010535,7.362315,8.792823
2.2645056,3.525488,8.961787
-1.2614349,4.18939,4.9515276
1.8146317,7.596885,8.451954
11.986843,4.2431116,3.3529832
7.041541,8.052694,7.998314
-1.6346436,7.8333654,2.0890489
1.3942567,5.529404,8.484264
10.205837,0.23410177,4.010017
1.602242,5.639723,8.630715
11.83988,6.2924614,3.6987224
12.175706,1.6495816,7.7801194
2.2893772,8.957706,8.190437
-1.6329304,6.2109666,4.7590575
11.769852,6.521387,3.7558856
1.3315785,4.6629496,8.377632
-1.5476087,7.786786,1.7551062
-1.5277097,4.89296,1.651186
-1.2805064,9.303692,5.0348315
9.578489,-1.0249665,5.2396407
9.900778,0.12668419,3.9257867
-1.6921892,7.5409923,4.8955
-1.5552051,7.808003,1.7788728
2.6978269,4.746706,9.219991
-1.5285109,4.683829,4.117618
0.8186617,2.64283,7.1160116
2.009878,4.117916,8.839719
11.215435,2.7682507,3.150902
-1.4124161,5.146423,0.55371225
10.893109,0.30955037,4.4445653
11.366802,0.49370715,5.4577575
11.860013,5.9695153,3.6195216
-1.5902871,8.284138,5.0947866
13.300371,4.026189,4.515926
-1.6097628,7.820976,1.9487343
2.9361916,4.589087,9.292046
0.31050235,1.2896676,4.575867
2.4424028,3.0917218,8.830157
-1.7797645,6.0490575,4.253783
11.701565,1.108403,8.156596
0.61955494,2.0395265,6.3625593
-1.3710766,5.5832677,0.25616357
2.0358853,6.3058844,8.905917
-1.5503054,7.726962,1.6770275
10.060881,10.966413,5.668795
10.944457,7.391599,6.5104747
0.8266038,3.6967719,7.7623763
-0.7228801,9.789575,5.8402543
11.365549,8.181697,5.265705
1.5829753,2.7950273,8.077402
-1.6128668,5.9212523,0.61108583
10.528683,10.019044,5.2857533
13.148813,4.704878,4.318861
-1.4089329,6.597582,0.37916002
-1.365324,9.18995,4.897514
10.832558,-0.08891311,6.3152914
0.68595815,4.612553,7.867579
-1.5608896,8.812303,3.7295806
-1.5888523,8.778559,3.689411
-1.6075926,8.703716,3.5889935
9.500076,-1.0743728,5.271758
9.917216,0.096733585,3.9732385
-0.4875492,4.483618,6.710089
1.9892131,6.2212033,8.880205
12.455185,5.0810714,3.8389928
-1.5726081,8.8002825,3.7265592
12.115523,1.5466571,7.871255
11.718035,0.88888556,7.5323315
11.452356,0.5782181,7.2352033
11.943324,1.5427597,4.6131744
12.041887,1.3878629,7.7533054
11.799532,6.393601,3.704597
12.091782,1.5343449,7.8999853
11.563554,0.6925164,7.228866
11.48525,0.9309605,8.295678
9.619167,-0.9726293,5.2020226
3.127266,7.5487957,8.80899
9.366888,-1.3383663,6.328173
12.945466,3.4429815,4.33927
9.628734,-1.1124022,6.378272
11.09896,0.6278219,8.298397
-1.5758905,5.5958586,0.6978519
12.687074,4.8645697,3.9510589
9.217017,9.407011,6.7946634
11.3199,1.8388764,3.6217988
-1.6847608,5.5100017,4.2923293
10.885777,8.822073,5.424724
0.51346457,2.267178,6.435687
-1.0928243,9.186875,5.869039
5.8487153,7.4246483,8.583642
11.582272,7.6123815,4.382907
11.57775,7.753908,5.0747185
13.196649,4.802464,4.453509
9.450466,9.583545,6.5738077
10.844061,9.014374,5.3056417
-1.4264154,6.648482,0.40789124
9.877761,0.14218006,3.895249
11.337625,8.222075,5.2597914
10.931355,0.19924855,7.6032033
11.8916235,6.777395,5.65971
-1.6632519,4.9921975,2.2140512
12.218464,6.393794,4.8551927
6.5042896,7.911118,8.170992
11.5811205,7.738312,4.936618
9.464301,9.663332,6.531081
11.246823,8.330849,5.350209
9.512116,8.8354845,6.83636
11.875815,1.5342779,4.535666
10.785107,9.117936,5.315193
8.694541,8.391111,7.359543
-1.9465958,6.4508996,3.143495
9.031122,8.516186,7.211554
2.957039,4.283957,9.320655
2.99743,4.2527246,9.334404
-1.781781,5.370726,3.5464835
-0.6414957,4.853756,6.7457557
-0.66719556,4.959625,6.7784986
2.2861223,2.4545333,8.414621
3.7111812,7.4258914,8.786905
0.93888426,1.1974068,5.8480754
12.213772,6.3546066,5.44496
1.6902535,3.4809341,8.48649
-1.5823998,5.7439685,0.5831777
-1.5570434,6.462618,0.58753824
