pca_x,pca_y,pca_z
0.780905,-0.53237003,0.39802852
-0.82891536,0.08679559,-0.48517033
0.7320467,0.00748733,-0.7079479
-0.9514343,0.10585953,0.1340465
0.04536895,0.13767658,1.0023047
-0.09362433,-0.08423028,0.9973067
-0.63890743,-0.7010006,0.20247687
-0.76251173,-0.55795413,-0.18444759
-0.7337957,0.63601285,0.13835151
-0.85711086,0.1767085,-0.40710005
-0.74425006,0.2064595,-0.58332634
-0.73294693,0.6164556,0.21469311
1.0113908,0.015559867,-0.21163051
-0.8887899,-0.16025054,0.34910932
1.0345922,-0.025499469,0.057153065
1.017126,0.20536067,0.029492231
-0.86715186,-0.4040721,-0.09584211
-0.4919906,-0.83704334,-0.027874734
-0.73850304,-0.6209344,0.02018266
-0.7744832,-0.5526012,-0.14694607
-0.6794728,-0.6844782,0.07143738
0.36075968,-0.8268326,-0.4284717
0.38407162,0.94777465,0.052532904
-0.70701796,0.037607484,-0.6579634
-0.70088094,0.22821549,-0.62941796
0.71682125,0.67135465,0.32828858
0.7884439,-0.47038862,0.4604024
0.8037538,-0.45322844,0.45252022
-0.88561225,-0.0061026616,0.39726418
0.7449316,0.71156275,0.09585815
-0.5591766,-0.7918136,-0.014789463
0.71725535,0.73740035,0.10471396
0.47658768,-0.6678485,-0.5771489
0.70381796,0.74122345,0.15683933
0.79688627,0.6491089,-0.110316165
-0.9349712,0.23658252,0.08580258
-0.73532027,-0.62488824,0.00826118
-0.93336827,-0.23201647,-0.012316116
0.92055607,0.0044528027,0.47745046
-0.74008995,-0.6117456,0.106121585
-0.7784421,-0.5434519,0.17935142
0.92485964,0.035279956,0.4686228
0.5946248,0.40156054,0.7424349
0.79946494,-0.14424658,0.6377044
0.5824615,0.23816828,-0.7959764
0.56277263,0.39017493,-0.7506698
-0.4395492,0.8209908,-0.33257878
-0.6095324,-0.7326875,0.18235669
-0.71239984,-0.5689197,0.33118814
-0.6539733,-0.6743999,-0.22092126
-0.8429392,0.48678988,-0.013631104
0.8835012,-0.015516715,0.54108244
-0.49016112,-0.062425032,0.8573623
-0.8537209,-0.44266367,-0.03249448
-0.9201925,0.21553533,0.21829702
-0.018395865,0.4321544,0.91577727
-0.82016945,-0.49884018,0.0897599
-0.73142964,-0.62890476,-0.019088479
-0.71054345,-0.6225418,0.2119029
0.7147731,-0.5204847,0.5174831
0.72414017,-0.5687618,0.44706753
-0.7298032,0.64565736,0.112181276
-0.6516845,0.7119946,0.19846958
0.4994721,0.29649386,-0.8287132
-0.94579315,0.07885752,-0.16508877
-0.92405015,0.18494667,-0.20733343
-0.9146629,0.08531096,0.31047928
-0.7328218,0.608867,0.23635869
0.4101141,-0.18171759,-0.8968729
0.19388318,0.17802225,0.98369473
0.99443495,0.2582188,-0.13463636
-0.7854169,0.08643596,-0.55442744
0.45783496,-0.37859288,-0.80844206
-0.71036005,0.637907,0.23299102
-0.9227115,0.1302089,0.26729995
0.36033684,-0.63979006,0.69693655
-0.70282364,0.6494347,-0.20447993
0.50093925,0.027862052,-0.874986
0.8885937,-0.18286547,-0.47547737
-0.7142938,0.6555057,-0.13553058
0.8680298,-0.022374058,-0.54387
0.100073636,0.64659745,0.77987343
0.384753,0.78945255,-0.51193744
0.94594604,0.42631653,0.026590709
-0.731878,0.64776814,-0.05666192
0.8083644,0.11027826,0.63821864
0.5953976,-0.7652948,-0.28056464
0.47904435,-0.88183683,-0.07118617
-0.65012604,0.04529977,0.7367278
0.60395455,-0.30338058,0.7712555
0.60997576,-0.2643052,0.781815
0.9985712,0.28294554,-0.005660658
0.64968985,-0.43162677,-0.6436765
-0.66383815,0.56325465,0.46301726
0.79026926,-0.4757353,0.45150748
-0.73782223,-0.6032566,0.16265169
0.9689009,-0.01748071,-0.34953806
0.7371918,0.72055995,-0.06397211
0.7418425,0.6263555,-0.341436
0.15989009,0.25048664,0.97342503
0.6973041,0.76151806,0.0029518458
0.6576944,-0.1532878,-0.75571454
-0.53497773,0.7243184,0.41649744
-0.5176014,0.73802876,0.41626248
0.45432708,-0.86972916,0.23265572
0.6529405,-0.29659986,-0.71427464
0.22219907,-0.7968633,-0.5487411
0.83976996,0.49133694,0.36241198
-0.9362489,0.1415296,0.20281886
-0.6068388,-0.7074715,-0.2540414
0.9760628,0.011416226,0.35237238
-0.737954,-0.6087408,0.13771194
-0.7130298,-0.645518,0.09548893
0.56232417,-0.742803,0.40403208
-0.22857323,0.90982455,-0.33910638
0.49142826,0.8698634,0.24591438
0.37673476,0.95097786,-0.01814613
0.95613486,-0.38129303,0.014996396
-0.72581893,-0.6348683,0.052619327
0.84240603,-0.3874654,-0.42712384
-0.7966245,0.17989789,0.53731626
0.8347247,0.16495803,0.59257567
0.93362683,0.40904436,0.20160757
-0.7375489,0.41218084,-0.4797365
-0.7160661,-0.61471295,0.2157865
0.23472424,0.43040505,-0.8755327
0.69855887,-0.7135634,0.20096846
-0.7585657,0.21311685,-0.5617105
-0.7594334,0.2955033,-0.5242573
-0.29931837,-0.68914217,-0.61965525
-0.87880677,-0.38664296,0.0756342
0.32648322,0.3347928,0.9109771
-0.73534226,-0.6244316,0.03386351
-0.4259567,-0.7064626,-0.5105148
-0.41580033,-0.86687756,0.16745451
-0.6273242,0.4731295,0.59866756
-0.6682282,0.47617996,0.54637074
-0.47348133,-0.8462445,-0.060235072
0.46562916,0.52007955,-0.73572916
-0.7944848,0.09856892,-0.539208
0.7951039,-0.6044515,0.2233989
0.3158787,0.8195116,0.52843416
-0.27076665,-0.4254863,-0.83521885
-0.8878361,0.37975594,-0.08948838
0.8166429,-0.54943866,-0.26697245
-0.6436393,-0.7087415,-0.12890147
0.7429015,0.3719597,-0.59837645
-0.51520854,-0.26981363,0.7957838
0.5607965,-0.64380693,-0.53370297
-0.66892356,-0.6095589,-0.33215436
0.94975203,-0.3890314,-0.06437371
-0.4596786,0.10333405,-0.85300523
-0.758669,0.5623426,0.26354274
0.025583988,0.14217445,1.0017029
-0.12151516,-0.16452877,-0.9613251
-0.13139036,-0.23513557,-0.94419104
-0.46522954,-0.00704444,-0.85453004
0.08285046,-0.16720282,-0.9724863
0.49281102,0.24256279,0.8695049
-0.8934939,-0.35680777,0.008404364
0.44610074,0.9137539,-0.12139339
0.89452547,-0.30919942,-0.39079088
-0.25016114,-0.9047935,0.29146641
-0.33713797,-0.89173985,0.22332256
-0.7013435,0.6441636,-0.22425193
-0.7178306,0.038466092,0.66647464
-0.87736505,-0.054529976,-0.39061338
-0.6140942,0.31703526,-0.6848325
-0.71268684,0.66110724,-0.117876425
0.6684793,-0.3267045,0.70773536
0.60767543,-0.79471767,0.16601227
-0.42798775,-0.7000443,-0.5174642
-0.76999265,-0.010207064,-0.5806671
0.46854725,0.35690606,0.84323984
-0.45911458,0.78518635,-0.3837345
0.58717287,-0.63335985,0.54071295
-0.8933124,-0.34853685,-0.069358155
0.38501516,0.9401661,-0.11336491
-0.8529817,-0.44340786,-0.03939662
-0.7547119,-0.58927083,-0.106822334
0.8409975,-0.39270687,-0.42490432
-0.7500376,-0.58783495,-0.14072089
-0.8762597,-0.38547435,-0.08881572
-0.78344756,-0.5497956,0.12567273
-0.887896,-0.33545202,0.17051624
0.77605027,0.005594172,0.6833085
-0.8508381,-0.4419034,-0.07708783
-0.013662279,0.256858,0.9784313
0.45330778,0.2586385,0.8849649
0.38171574,0.06319315,-0.9266391
0.62200594,-0.7992844,0.02646182
-0.78362435,-0.31869015,0.47820386
-0.75067717,0.61680394,0.12754102
-0.78462094,0.10682365,-0.55249494
0.1475454,0.71715534,0.70978147
-0.6581762,0.37302938,-0.61142194
0.5782638,0.37560308,0.767678
0.5409192,0.83516735,0.26800302
-0.5343674,0.82586604,-0.09191149
-0.33693966,0.70086557,-0.6100189
0.9096449,0.29182237,-0.3878312
1.0218279,0.17979263,-0.009590726
1.0187416,0.19313382,-0.03196649
0.45046803,-0.6121208,-0.6530005
0.49103725,-0.6118697,-0.6261266
-0.6959738,0.6689748,0.18622719
-0.58206415,0.67398876,0.43247834
-0.31098917,0.70229185,-0.62336
0.9758323,-0.21616194,0.26676482
-0.6742274,-0.034795545,-0.6917252
0.011238067,-0.05533383,1.007859
-0.8028775,0.5516149,0.06998414
0.7323552,0.18254356,-0.686896
0.740093,-0.65783805,-0.22888389
-0.6567322,0.6752101,0.2907666
0.88021106,-0.52545244,0.009848908
-0.7895148,0.26651856,-0.492314
0.93848723,-0.39834645,0.14639553
0.62711537,-0.5903729,0.5481684
0.24351227,0.18952791,0.9722893
0.3441102,0.370026,-0.8707927
0.51165795,-0.85649556,-0.13566345
0.027583487,0.4756457,-0.87513095
0.8469713,0.31322315,0.51202404
0.87104404,0.41132453,0.38872012
0.85322285,0.46332207,0.36850098
0.60899925,-0.69034076,0.43468833
0.39411122,-0.82824033,0.41963413
0.35759395,-0.81900245,-0.44535664
-0.57176757,-0.7746489,-0.10252115
-0.89653087,0.036960695,0.36962327
-0.94411725,0.1725883,0.122625194
0.7182604,0.7194018,0.19300027
0.6954474,0.71166134,0.2839644
0.8413375,0.5596906,0.2363946
-0.73332316,-0.4176035,0.48344654
-0.7104747,-0.21697247,0.6350574
-0.5537431,0.044692487,0.8170174
0.39100224,0.0035736714,0.9453567
0.8779023,-0.5277146,-0.02780815
0.5575373,0.85087895,-0.1418633
0.45485777,-0.14066671,0.905829
-0.777408,-0.5632547,-0.07836639
-0.94040936,0.056952666,0.21973178
-0.7141384,0.66906935,-0.051749043
-0.5926202,0.77216756,-0.14834753
0.75358385,0.6662322,-0.22713672
0.5041795,0.082896076,0.8912897
-0.7429767,-0.5992281,-0.13142742
-0.7542557,-0.5920436,-0.095073834
0.8534848,0.58714813,0.032682274
-0.9615459,0.06843296,0.040449988
-0.92045337,0.20500748,0.22699876
0.47019598,0.3699704,-0.8160593
-0.043129887,0.5744949,0.83275604
-0.34203023,-0.9112474,-0.067446455
-0.6488146,-0.7065405,0.13488448
-0.6137208,-0.7409652,-0.09807255
-0.32631403,0.6505931,-0.6675116
0.7864543,-0.20004012,0.63709664
-0.75276583,-0.60196674,0.04788993
-0.07843397,0.2157354,0.98247457
0.7055512,0.693471,0.30463055
1.0122917,0.05344735,0.22430648
-0.6474525,0.20860097,0.71281433
0.5072053,0.2805781,-0.82967085
0.116966784,0.23077379,0.9826283
0.47198474,-0.08919333,0.904906
0.8716907,-0.5357992,-0.04526304
0.85372066,-0.46403217,0.33618876
0.041628428,0.61930037,-0.7833966
0.5415205,-0.84818316,-0.069653
-0.26401708,-0.82869774,-0.44180644
-0.1317562,-0.6681719,-0.70396525
0.668003,-0.7587845,0.10132099
-0.39634627,0.22107223,0.8871345
0.06795353,0.76947945,-0.64068615
-0.3015718,-0.8851032,0.29776114
-0.7796931,-0.56676835,0.0001771658
0.107240126,0.8216303,0.591808
0.65140855,0.68437713,0.42079985
-0.58805865,0.7175561,0.3436353
1.0147294,-0.09230942,-0.16875468
0.5733267,-0.77563226,-0.2940524
0.7796864,-0.37316573,0.55791324
-0.72573847,-0.6281434,0.113097265
0.35412052,0.8350149,-0.45889714
-0.9596039,0.07016536,-0.057248816
-0.7463077,-0.6105132,0.042085268
-0.6971054,-0.5917002,0.32445252
-0.9341371,-0.13140267,0.20487712
-0.92554164,-0.08495014,0.26635468
0.63998735,-0.06632905,-0.7831078
-0.6990051,-0.66520905,-0.032255545
-0.718873,-0.56609684,-0.30017042
0.52414984,0.8777751,0.11512834
-0.5209583,-0.8042399,-0.14640762
0.66988957,-0.7364702,0.20974533
-0.4676665,0.6694237,-0.54871875
0.81954354,-0.5851709,0.18661247
-0.47818625,0.5921577,-0.6202022
-0.72009206,-0.6272172,0.15288985
0.44311413,-0.7523906,0.511982
-0.9323784,-0.04283756,0.25254044
0.6228682,0.6986701,-0.41772905
0.8693037,-0.21881212,0.51370674
-0.65121275,-0.7149162,0.021147069
-0.70458156,-0.6554526,0.09216525
-0.6990241,0.6648261,-0.16817638
0.38689962,0.39618945,0.8641091
0.32099238,0.92923003,-0.26540422
0.26121873,0.26700315,0.9505787
-0.77485025,-0.57363,0.0077549485
-0.954744,-0.06643952,0.118560724
0.67805266,0.13044472,-0.7472352
0.55551803,0.07343875,-0.84201586
-0.76873326,-0.57296026,0.1137146
0.94625664,-0.40054065,0.061558034
0.72596794,0.73101217,0.089098416
0.4714379,-0.85153884,-0.24753338
-0.8050761,0.10086584,0.5432418
-0.8611131,-0.11543985,0.43291238
-0.16984548,-0.94996333,-0.17345114
-0.8578893,0.42932102,0.16985947
-0.6349015,0.73025477,-0.16922243
-0.81928825,0.5109495,-0.12393593
-0.5404731,0.76675284,-0.29991692
-0.34345418,0.70950955,-0.5962418
-0.5184822,0.8338187,-0.113397434
0.65530187,-0.18106742,-0.7511725
0.39216283,0.110561095,0.9396407
0.79080445,0.28829676,0.60535204
-0.7333995,-0.6020484,-0.16708627
-0.7823346,-0.5630181,0.020701606
-0.35034984,-0.9110667,0.0053017163
0.92386436,-0.4496737,0.009952324
-0.39256376,0.89615583,-0.17055894
-0.12560192,0.76688254,-0.6241173
1.0277183,0.078601494,-0.1020903
-0.17274325,0.43722716,0.8905628
0.2622512,-0.778728,0.5805701
0.32294357,-0.43976432,-0.83493656
0.37767836,-0.2827636,-0.88243604
0.45113727,-0.3690185,-0.8163251
-0.102383256,0.578889,0.8217993
0.49910122,-0.18918265,-0.8531801
0.27451423,-0.7407855,0.6251356
-0.3465572,0.7442382,-0.55167824
1.0035377,0.114557266,-0.22170115
0.31010792,0.13739288,0.96386206
-0.95117176,0.008486348,0.16779888
0.58468246,-0.7692906,-0.2901086
-0.9254086,0.07229202,0.27733886
0.87246376,-0.50649035,0.1920587
-0.59585893,0.78546757,-0.015896352
-0.44619364,-0.70898414,-0.48820373
-0.8998243,-0.25885898,0.23549436
-0.78592724,0.21641006,0.5411442
0.00661676,-0.5713134,0.822719
0.50893104,-0.86808854,0.07091943
-0.65225196,-0.71242255,-0.037579477
0.22614104,0.88319105,0.46147105
-0.78705496,-0.18170263,-0.5232899
0.53733015,-0.6735418,-0.51901275
0.2332124,0.31881258,0.94128585
-0.13513762,0.996036,-0.012710379
-0.14506097,0.987818,-0.10429528
0.48499432,0.1466442,-0.8729931
0.09675721,1.0048795,-0.083409004
-0.5162343,-0.7552958,0.3378707
-0.5772127,0.46541253,-0.63548636
0.7529968,0.29007164,0.64961636
0.77239037,-0.010366059,0.68699116
-0.8716369,0.06907343,0.4253407
0.70225894,-0.72623324,-0.10312135
0.6142848,-0.8048255,-0.004809337
-0.14253265,-0.09488702,0.9885273
0.5343035,0.6178857,-0.6092004
0.95821846,0.30392104,-0.24346778
0.06642372,-0.3437049,-0.9240623
-0.7739792,-0.5536857,-0.14564754
-0.67227536,0.16972235,-0.67713475
-0.4895578,0.34139654,-0.7734067
-0.67574996,0.23456952,-0.6551765
0.8746693,0.11458124,-0.5248989
-0.7976315,0.02661897,-0.5411768
0.907292,0.2637237,-0.4111183
-0.6864362,0.702179,0.007390725
-0.07001775,0.24350226,0.97717637
-0.6984656,-0.6636282,0.07928671
-0.022452636,0.5132527,0.8731757
-0.7454884,0.63429946,-0.008751794
0.56881887,-0.611063,0.5842953
-0.71572244,0.6066163,0.2928079
-0.60354084,0.63779074,-0.4343787
-0.60899293,0.75401735,-0.1674589
-0.71063596,-0.6521406,0.056031782
-0.6224499,-0.7356175,0.10178084
-0.7804489,-0.5339764,0.19931668
0.7453414,0.15565099,0.70064205
-0.7397231,0.6381546,-0.056908593
-0.75569487,0.5882951,-0.18841964
0.057974838,0.41637877,0.9243332
-0.7539163,0.6133803,-0.102537
-0.5708171,-0.77129906,0.14879306
-0.73454297,-0.6164284,-0.09866872
0.37643903,0.6466344,0.7035443
0.96680903,0.36888075,-0.06879352
-0.62878877,-0.7121282,-0.17532788
-0.016872566,-0.33292806,-0.927055
0.5972793,-0.57554966,-0.5737233
-0.9548471,-0.11151497,-0.039345317
-0.54514927,-0.8018558,-0.019902192
0.76107305,0.47819436,-0.4962013
0.7857308,0.5956279,-0.30072877
-0.8022247,0.55293673,0.06709995
0.06521369,0.64500517,0.78327626
0.40867782,0.916309,-0.19458668
0.01841216,0.12821539,1.0033447
0.8113918,-0.59769785,0.17968331
0.9696186,-0.32121804,0.14667632
-0.8308105,-0.47957188,0.095468484
0.103357345,0.4134666,0.9234192
-0.3403406,-0.85873294,0.3289004
0.5296823,-0.37472674,0.7899706
0.9026061,-0.035172988,0.5078505
0.44181427,-0.40462947,0.82448435
0.38575935,0.8743886,0.37465099
-0.021494227,-0.5237526,-0.83256257
0.46349105,-0.22143516,-0.863384
-0.6349063,0.36989018,0.65899205
0.5661953,-0.78663,-0.27747664
0.34310934,0.8831773,0.39172933
0.46025017,0.80888176,0.43921506
0.41189575,0.8771717,0.34042957
0.94118464,-0.39930418,-0.10292556
0.46465644,-0.84302735,-0.28455454
-0.6632665,0.18091582,-0.6836571
0.8120615,-0.59820473,0.17471986
0.43063128,0.14514802,-0.8987811
0.87557596,0.5225724,0.19513197
-0.33289662,0.6626461,-0.65231067
0.9886141,0.27097383,-0.14987975
0.9352684,0.2068988,-0.381572
1.0213346,-0.15376158,-0.040938515
1.0139071,0.18100809,-0.11425884
-0.33127874,-0.87281555,-0.27857462
0.9919774,0.2997345,-0.048724204
0.6043732,-0.6035682,-0.5368934
0.5754217,0.84651,-0.097021244
-0.6746718,0.29381156,-0.63344896
-0.7142644,0.25616434,-0.60322654
-0.59282714,-0.76354784,-0.052964136
0.9440704,0.4289358,-0.028205525
-0.6630377,-0.7005154,-0.0560859
-0.67584145,0.6764545,0.23422712
1.0225413,0.17475772,-0.015414929
1.0215948,-0.04695846,-0.15065794
-0.81656605,-0.5010346,0.111464486
0.7844767,0.37779468,-0.5426681
-0.8507821,-0.40588987,-0.18731134
0.04166478,0.55235004,0.8512449
-0.6323454,-0.4156894,-0.5984392
-0.6492128,-0.6849802,-0.20276907
-0.6889875,0.6939522,-0.07688893
-0.584032,0.7704695,-0.18584801
-0.62721187,0.65490395,-0.37069124
-0.76617396,0.4452117,0.41966507
-0.719869,0.66031665,-0.07126807
0.8040285,-0.51089495,-0.36134028
0.661545,0.17350593,0.7737813
0.58615834,0.831868,-0.14483975
0.8271403,-0.13689739,0.6043168
-0.42669204,-0.8662761,0.13591795
0.5117809,0.27012488,-0.8303815
0.39872578,0.9365227,-0.10062079
-0.65118575,-0.46234927,-0.5401673
0.30283818,0.9507567,-0.20426287
0.77947235,0.4530345,0.5128736
-0.81609946,-0.23291361,-0.45195943
-0.6987649,-0.65523565,0.13513568
-0.8592999,0.022733724,-0.4342066
-0.30384517,0.7169373,-0.6109724
-0.69783586,-0.6286471,-0.21689297
0.6504706,0.7962659,0.09047499
0.09159838,-0.22166134,0.98134446
-0.015000947,-0.8980906,0.42353934
-0.9534477,-0.08027847,0.119616754
-0.158274,0.3120447,-0.92318946
-0.80116767,-0.53514934,-0.0014042605
0.8644605,-0.43470675,0.35021427
-0.76705027,0.6065272,0.005067341
0.45393533,0.22870332,0.8925919
0.7466412,-0.27641782,-0.63212353
-0.62594104,-0.68573767,-0.26483628
0.043507528,1.0038737,0.13035482
0.47905892,-0.8344318,0.30880767
-0.9157578,-0.26957512,0.1315697
0.8125085,-0.22491649,0.59508777
-0.11708773,0.99845666,-0.029916998
0.93966544,0.44002873,0.0017836702
0.9053849,-0.45330337,-0.16020595
-0.846361,0.42744312,0.22829531
0.9766725,0.3336509,-0.09816492
0.5285987,-0.16024256,0.86381036
0.84120345,0.56077975,0.2342155
0.55157685,0.3003403,0.8171708
0.9098508,-0.19834992,0.4498538
-0.944408,-0.16108473,0.10227401
-0.054069497,0.81846833,-0.57272154
-0.12940978,-0.15373981,0.98267287
0.51105523,0.8521446,0.2698914
0.5791213,0.8268667,0.21030581
0.44946522,0.353343,-0.8335491
-0.70056653,0.04336503,-0.66481954
0.53529215,0.38795277,-0.7700386
0.53250927,0.27905288,-0.81547505
-0.76660365,-0.034038298,-0.58393157
0.44466943,-0.60027105,-0.6674638
0.46805587,-0.6081611,-0.6454535
-0.9346567,-0.111149445,0.21576606
0.58530897,-0.81826246,0.114189215
0.52934605,-0.5119938,-0.68482107
0.4479876,-0.3850139,-0.810368
-0.9062133,-0.32230592,-0.009255146
0.8039165,-0.59366214,0.2227316
0.57769555,-0.7482947,0.37127414
0.55073905,-0.66477317,-0.5174189
-0.30396673,0.8153631,-0.47682554
-0.39766115,0.73188496,-0.53010243
-0.7640487,-0.58797354,-0.010458192
-0.83610004,-0.47271612,0.079075396
0.7656657,0.43587846,0.5467549
-0.79205817,-0.53313494,0.14271735
-0.79488873,-0.4796506,0.27148375
-0.96016455,0.090127215,0.036879275
0.702168,0.33828193,0.6809552
0.37137207,-0.32672635,-0.8691729
0.6538356,0.59838295,-0.51291615
-0.72577244,-0.59618664,0.23473941
-0.84776545,0.2541664,-0.38868228
-0.74555403,-0.60095674,0.12859793
0.40547162,0.58866,-0.71776515
0.6335227,0.31545946,-0.7317545
0.20019339,0.98105985,-0.1695524
-0.9180561,0.25014508,0.18916662
-0.24856625,0.75487983,-0.5942976
0.7957535,-0.49285173,-0.40111035
0.3499391,0.9594559,0.058647607
-0.7577786,0.13927393,-0.5836885
-0.93961084,0.123734646,0.1969439
-0.81787515,0.046654604,-0.5082888
-0.0007501899,-0.59984654,-0.7803987
1.0195346,0.19372602,0.01476227
0.94452465,-0.40710172,0.028344888
0.8545976,0.5789067,0.1004066
0.83605605,-0.48734266,0.34507453
-0.31187284,-0.14447255,-0.91401935
0.3667629,0.64018035,-0.6932598
0.54492116,0.6468602,-0.57030296
-0.67195666,0.6083183,-0.36597452
0.39184335,0.90302736,-0.26913893
-0.9124876,-0.30247,0.04717029
-0.76255935,0.028452788,0.6115778
0.47523782,0.12784703,-0.88054574
0.48939127,0.26752338,-0.8434399
0.4588592,0.5684113,-0.7044011
-0.8221223,-0.4772619,0.16688992
0.38502663,-0.8777349,0.30764705
0.36600825,-0.9192347,0.17090929
-0.7632077,-0.58945256,0.012780993
0.45960018,-0.48766035,0.7667474
0.5127768,-0.44759238,0.76045704
-0.83761305,0.47957647,-0.118940994
-0.7198579,0.6517956,0.14333405
0.52985406,-0.8586219,0.013170674
-0.75446355,0.4568966,0.42977443
0.5257806,-0.8463796,0.16899608
0.46814597,-0.6167318,-0.63719326
-0.95245093,-0.010540902,0.15799475
-0.7074826,0.3855437,0.5640195
0.8518816,0.38528267,0.45188877
0.5717198,0.42007542,0.7494018
-0.77675647,-0.058996946,0.5882517
-0.5841426,-0.16574286,0.7743875
-0.8479695,-0.4554698,-0.005670542
-0.639547,-0.72578555,0.021363653
-0.79837346,0.17677762,-0.5147632
0.6382698,0.8015514,0.124065556
-0.838649,0.48736784,-0.07652315
-0.7807121,-0.28598276,0.504477
0.40619248,-0.23539114,0.9061838
-0.1835917,-0.098841876,0.97967964
0.24913178,-0.72209436,-0.63546336
0.7291439,-0.6313811,-0.31708583
0.667284,0.77737916,0.13196701
0.67494524,-0.6152394,0.45746347
-0.775161,0.5910506,-0.06116883
0.4808485,0.09242879,0.9024718
0.51190305,-0.16672516,0.87191224
0.6492924,0.06588601,0.79861957
-0.008266516,-0.80110425,-0.57124764
0.44322214,-0.2977751,-0.84929055
-0.9276281,0.16106747,0.23004004
-0.9320283,0.020966923,0.2596485
-0.5952988,-0.755714,-0.10351279
0.009221241,0.6807481,0.7525882
0.060033865,0.52966285,0.8651109
-0.86327195,-0.42461684,0.03864301
-0.74345094,0.16196807,-0.5971859
-0.78499824,-0.5441379,0.14100428
0.5649343,-0.7045009,-0.44622254
0.5831205,-0.808861,-0.15896332
0.87873,-0.51055187,0.14553891
0.5075942,0.22142415,0.8669541
-0.64777315,-0.7175026,-0.022352157
0.9500813,-0.20709005,0.35315895
0.245715,-0.58028847,-0.768333
0.3148223,-0.5441502,-0.77327883
-0.65488017,0.17690246,-0.69296795
0.7389237,0.6737187,0.26993656
-0.8493574,0.21972616,0.4251065
0.6734944,0.47825602,-0.6026737
-0.72829354,-0.6094295,0.18423867
-0.023538223,0.14916305,0.9989997
-0.6735224,-0.39746776,0.58408016
-0.7284796,-0.628727,0.085336514
1.0260382,0.09929779,0.123337574
0.866041,0.52351475,0.23192413
0.34178752,-0.04705538,-0.94004947
-0.7923761,0.43274784,-0.35762432
-0.5190067,0.8003091,-0.25182366
-0.74021846,0.5021569,-0.38434675
-0.4451671,-0.7889402,0.3682057
0.44981366,0.9051226,0.1830617
-0.51964414,0.5195275,-0.6471741
-0.77216446,-0.55991846,-0.13175856
-0.9602242,0.051534023,0.0824382
-0.9199335,-0.28013366,0.036414288
0.5221444,-0.6043145,-0.6102989
-0.85196745,-0.35915747,-0.26122326
-0.6372914,0.25583258,-0.6869757
-0.7883273,0.0094271265,-0.5552036
-0.609544,-0.7286782,0.19882
-0.69552606,0.599735,0.3537239
0.4704626,-0.85415304,0.26109138
-0.39323816,-0.86852473,0.21451737
-0.92081034,0.008820997,0.2999099
-0.42557818,-0.8689318,0.120482676
0.5419597,0.86505747,-0.112742186
-0.6234236,0.17070635,-0.72393084
-0.68610936,0.3586089,-0.5873545
-0.7257738,0.049849525,-0.63587654
-0.70288444,0.62820345,0.280074
0.44443563,-0.66904104,-0.5985896
0.7811383,-0.39300305,0.54140896
0.5528063,-0.83926797,0.110978335
0.5335026,0.71024305,-0.5034974
-0.9428813,0.13221955,0.1729482
0.6881328,0.7644314,0.098215975
0.26974332,0.3868517,0.9072462
0.76103604,-0.676282,0.058532503
-0.6181769,0.5728602,-0.49561226
0.47500762,-0.8719361,0.17710632
0.18955874,-0.46724924,-0.85430485
0.6033771,-0.3604507,-0.72474855
0.6913356,-0.61023253,0.44041306
-0.36289966,0.2554041,0.89408267
-0.3544642,0.3039323,0.8830375
1.0159134,0.14159943,-0.14273615
0.9631814,0.38628224,0.026282057
-0.68706644,0.39311504,0.585485
-0.6416288,-0.5912217,-0.4109412
0.56608325,0.117909804,-0.8310336
-0.9607017,0.006301746,-0.066094026
-0.9447413,0.09428249,0.1851124
-0.5634406,0.46110103,-0.65124834
0.7148428,-0.35292396,0.6484527
0.2551924,0.2648035,-0.93182236
0.12666135,0.62389076,0.79547167
0.48794293,0.55717236,0.716006
-0.07831851,0.99749213,-0.10760901
0.91301316,0.33435756,-0.34597614
0.61141175,-0.8056798,0.056738697
-0.63038194,0.356268,-0.65016836
0.7695324,-0.0700385,-0.6647939
0.7112056,-0.15435235,-0.7087794
0.7526506,0.6703272,0.23923706
0.39911488,-0.90720665,-0.1479825
0.9696065,-0.15082633,-0.31026897
0.94754714,-0.13765796,-0.37379986
-0.0153039135,0.20343044,0.9903596
0.34784496,0.62092096,0.73916626
0.2993748,0.64229554,0.74007183
0.3622917,0.57531023,0.76897573
0.44128168,0.50582635,0.779349
0.48870903,-0.8764123,-0.0771474
0.7591633,-0.66386676,0.15851815
0.800491,-0.63391006,0.01628306
0.61022013,0.14601532,-0.7973797
0.32021347,-0.06612648,-0.9453642
0.5213495,-0.02659735,0.8840909
0.6164483,0.6348842,0.5342329
0.85150117,-0.325167,0.48203343
-0.8216953,-0.4423373,-0.23069414
-0.8165876,-0.47296858,0.20568275
-0.7775643,-0.5682682,0.053260416
-0.24585268,-0.81948054,0.49044576
-0.043710314,-0.903176,0.40743646
-0.53297985,-0.4893659,0.66258764
-0.803469,-0.5300031,0.05368847
0.55673,-0.60624516,-0.5795895
0.18348253,0.63064814,-0.7606789
-0.33327588,0.88155645,0.33552447
-0.3479583,0.9105756,0.21843478
0.86808157,0.5138165,0.24604179
0.66905457,0.78507173,0.036777608
0.7213776,0.73726976,0.06917994
-0.3889598,0.6233691,-0.65614086
-0.5874857,0.75109375,0.26190385
-0.66102874,0.7094328,0.17167516
-0.87646407,-0.2669044,0.30948088
