tsne_x,tsne_y,tsne_z
-12.489942,3.6351664,-1.0904436
-6.3564234,1.0371927,7.151913
-2.5135255,5.037669,8.887716
-2.8482723,-7.546917,-3.9194384
2.266895,-5.2653513,-6.82389
7.817386,-5.4048133,-2.561856
-11.159031,3.4424639,-3.6642988
4.586359,-1.1730515,-8.735079
-9.8129,7.4714518,-2.3724992
1.0309287,-5.4645147,-6.564141
6.493835,-5.0264926,-5.1474304
-5.6452847,2.609537,7.7456427
-7.730467,-6.8515487,-3.4379404
6.8410044,0.46562526,-8.433331
6.5600524,-7.699218,1.8766667
-4.570643,3.8070884,8.470169
0.8734481,-2.974345,-7.9009633
-10.580641,1.9721438,3.2687485
-8.324007,9.764026,-0.6729706
10.012642,3.4942622,3.7805793
4.2143674,-7.610896,4.467969
-12.173407,-0.29411232,1.3619714
-5.894341,0.7818532,7.3932204
1.613731,-5.352435,-6.721424
4.9912586,7.9753265,2.9577744
-0.0064691384,1.5705562,9.341199
-2.713638,7.7233543,6.578796
-2.430018,6.698715,7.6914167
9.463815,-4.3450284,1.4005487
0.16473174,-6.9598827,-5.2647486
7.9177713,4.073327,5.6867046
-9.9874325,-7.183642,-0.9307273
3.0891345,6.257539,-6.4673567
-12.29649,3.107241,-2.1270947
-3.9377632,5.930939,7.940931
-1.0380366,-4.870133,7.469065
-2.713554,-10.777942,3.594706
-1.4696587,-10.840943,1.801295
-6.2497125,-7.1377735,-2.5772173
0.7534098,-7.5939994,5.685183
-10.957969,6.1131134,-2.051263
8.49435,-0.9811595,-6.971566
2.889546,7.795447,-3.9851031
-10.885729,-6.4600196,-2.5247207
4.438701,-1.0619633,-8.756982
1.133487,-3.6751292,-7.704211
-8.595413,9.375758,-1.6894691
0.54593146,4.0191813,-7.7703743
-1.2009666,-5.219968,7.198911
10.953175,0.5137193,2.9220705
4.0398793,-9.261145,-3.6325052
2.0589046,1.2122281,-8.561566
-9.636598,-5.797835,1.7577376
-11.944606,3.834473,0.9213778
-6.7623286,0.34829697,6.740031
4.896648,4.344299,-7.8994684
-12.31905,-1.1294096,-2.1324883
-2.556291,-0.5620859,8.600908
6.74777,1.0302413,-8.506514
-11.700768,-2.9455314,2.010214
-11.148984,2.4658136,-3.8309896
-4.286322,-3.2271574,6.8841767
-3.6011686,-3.1099498,-7.0544343
-2.4784234,10.315548,2.781463
-2.588644,-3.2641346,7.669803
9.519066,-0.055785123,5.74792
10.475945,-0.44617748,4.1700044
10.639703,-0.19075307,3.9028776
-0.8519466,0.4255879,9.223041
0.40239438,-3.3429465,8.208536
6.42653,-8.640556,-1.0631537
1.4359316,-6.40263,6.4311814
-5.4683,-3.18117,-6.4057045
6.656341,7.694835,1.9122297
-2.7449858,-8.05205,-3.3796623
-7.6036572,10.153474,0.95972955
-8.826689,9.179096,0.3368011
-8.644182,9.332727,-1.6224377
-5.000802,11.27449,0.08454799
-12.188925,0.72133446,0.24381268
-10.094964,7.4992313,-1.2461338
-7.1097035,10.4470625,-2.4198618
-8.087292,9.848825,0.62022364
-0.9518621,1.4015731,9.465857
-0.13559228,4.7034483,8.86988
-2.0712776,-5.9659653,6.4260077
-3.949125,11.481376,-2.021637
-1.2793344,-10.190284,4.4933095
-4.195193,11.453339,-0.77289516
8.231487,-5.9155574,-0.10805265
-3.0047276,-8.332401,-2.9040728
-10.415305,-2.3004212,-4.377729
-4.0363607,3.7138941,8.842274
6.230494,-6.700565,4.438857
-13.0711775,-2.1122777,-1.0406634
10.352434,0.6233775,-1.8325057
5.4713407,2.276705,7.6284437
-2.8005562,-3.3011746,-7.1472454
-12.48087,-4.68893,0.051673338
-10.338744,-2.8015332,-4.3852096
-11.31853,5.769755,-1.6590345
-6.1930842,-2.898757,-6.266333
-12.248636,-5.3052297,-0.6869358
2.6881378,-7.1887383,-5.418699
-0.09438794,-6.1857834,6.603606
-12.25217,-0.9514388,1.4802473
-3.1211858,-9.615391,-1.1793616
-10.193712,6.326787,-3.1858404
7.5782943,0.99541014,7.2122607
-7.0841255,-6.8648553,-3.2689822
-5.173118,-4.7019486,-5.654474
-11.106131,-6.0784836,-2.696784
-8.288645,-7.4417505,-0.90858537
-12.834,-4.0284667,-1.0532528
-13.000068,-2.1885557,0.052015502
-2.0824347,-10.635854,-0.0016531085
-13.071948,-3.1234705,-0.6395488
-5.076864,-4.7251906,-5.66784
6.1131244,-2.116198,-8.0806465
4.52948,6.096219,-6.583518
1.0880802,4.048512,-7.8106513
0.8794821,3.2880704,-8.1312065
8.451759,2.1744401,6.5319114
2.8385956,5.925168,-6.828425
2.5883422,5.3004823,-7.289844
2.1180673,5.907896,-6.6754737
5.7372375,-9.26211,-1.4214802
0.970641,3.2444572,-8.153463
-10.470959,6.8772283,-1.787232
6.2929587,0.10025205,-8.59877
9.498933,1.4959638,-6.0046916
8.03274,6.821168,1.091295
